component_name,field_number,field_name,field_type,required,component_path
UnderlyingDividendConditions,42842,UnderlyingMaterialDividendsIndicator,BOOLEAN,N,UnderlyingDividendConditions
UnderlyingDividendConditions,42843,UnderlyingOptionsExchangeDividendsIndicator,BOOLEAN,N,UnderlyingDividendConditions
UnderlyingDividendConditions,42844,UnderlyingAdditionalDividendsIndicator,BOOLEAN,N,UnderlyingDividendConditions
UnderlyingDividendConditions,42845,UnderlyingAllDividendsIndicator,BOOLEAN,N,UnderlyingDividendConditions
UnderlyingDividendFXTriggerDate,42846,UnderlyingDividendFXTriggerDateRelativeTo,INT,N,UnderlyingDividendFXTriggerDate
UnderlyingDividendFXTriggerDate,42847,UnderlyingDividendFXTriggerDateOffsetPeriod,INT,N,UnderlyingDividendFXTriggerDate
UnderlyingDividendFXTriggerDate,42848,UnderlyingDividendFXTriggerDateOffsetUnit,STRING,N,UnderlyingDividendFXTriggerDate
UnderlyingDividendFXTriggerDate,42849,UnderlyingDividendFXTriggerDateOffsetDayType,INT,N,UnderlyingDividendFXTriggerDate
UnderlyingDividendFXTriggerDate,42850,UnderlyingDividendFXTriggerDateUnadjusted,LOCALMKTDATE,N,UnderlyingDividendFXTriggerDate
UnderlyingDividendFXTriggerDate,42851,UnderlyingDividendFXTriggerDateBusinessDayConvention,INT,N,UnderlyingDividendFXTriggerDate
UnderlyingDividendFXTriggerDate,42853,NoUnderlyingDividendFXTriggerDateBusinessCenters,GROUP,N,UnderlyingDividendFXTriggerDate/UnderlyingDividendFXTriggerDateBusinessCenterGrp
UnderlyingDividendFXTriggerDate,42854,UnderlyingDividendFXTriggerDateBusinessCenter,STRING,N,UnderlyingDividendFXTriggerDate/UnderlyingDividendFXTriggerDateBusinessCenterGrp/NoUnderlyingDividendFXTriggerDateBusinessCenters
UnderlyingDividendFXTriggerDate,42852,UnderlyingDividendFXTriggerDateAdjusted,LOCALMKTDATE,N,UnderlyingDividendFXTriggerDate
UnderlyingDividendFXTriggerDateBusinessCenterGrp,42853,NoUnderlyingDividendFXTriggerDateBusinessCenters,GROUP,N,UnderlyingDividendFXTriggerDateBusinessCenterGrp
UnderlyingDividendFXTriggerDateBusinessCenterGrp,42854,UnderlyingDividendFXTriggerDateBusinessCenter,STRING,N,UnderlyingDividendFXTriggerDateBusinessCenterGrp/NoUnderlyingDividendFXTriggerDateBusinessCenters
UnderlyingDividendPaymentGrp,42855,NoUnderlyingDividendPayments,GROUP,N,UnderlyingDividendPaymentGrp
UnderlyingDividendPaymentGrp,42856,UnderlyingDividendPaymentDate,LOCALMKTDATE,N,UnderlyingDividendPaymentGrp/NoUnderlyingDividendPayments
UnderlyingDividendPaymentGrp,42857,UnderlyingDividendPaymentAmount,AMT,N,UnderlyingDividendPaymentGrp/NoUnderlyingDividendPayments
UnderlyingDividendPaymentGrp,42858,UnderlyingDividendPaymentCurrency,CURRENCY,N,UnderlyingDividendPaymentGrp/NoUnderlyingDividendPayments
UnderlyingDividendPaymentGrp,42859,UnderlyingDividendAccruedInterest,AMT,N,UnderlyingDividendPaymentGrp/NoUnderlyingDividendPayments
UnderlyingDividendPayout,42860,UnderlyingDividendPayoutRatio,FLOAT,N,UnderlyingDividendPayout
UnderlyingDividendPayout,42861,UnderlyingDividendPayoutConditions,STRING,N,UnderlyingDividendPayout
UnderlyingDividendPayout,42855,NoUnderlyingDividendPayments,GROUP,N,UnderlyingDividendPayout/UnderlyingDividendPaymentGrp
UnderlyingDividendPayout,42856,UnderlyingDividendPaymentDate,LOCALMKTDATE,N,UnderlyingDividendPayout/UnderlyingDividendPaymentGrp/NoUnderlyingDividendPayments
UnderlyingDividendPayout,42857,UnderlyingDividendPaymentAmount,AMT,N,UnderlyingDividendPayout/UnderlyingDividendPaymentGrp/NoUnderlyingDividendPayments
UnderlyingDividendPayout,42858,UnderlyingDividendPaymentCurrency,CURRENCY,N,UnderlyingDividendPayout/UnderlyingDividendPaymentGrp/NoUnderlyingDividendPayments
UnderlyingDividendPayout,42859,UnderlyingDividendAccruedInterest,AMT,N,UnderlyingDividendPayout/UnderlyingDividendPaymentGrp/NoUnderlyingDividendPayments
UnderlyingDividendPeriodBusinessCenterGrp,42882,NoUnderlyingDividendPeriodBusinessCenters,GROUP,N,UnderlyingDividendPeriodBusinessCenterGrp
UnderlyingDividendPeriodBusinessCenterGrp,42883,UnderlyingDividendPeriodBusinessCenter,STRING,N,UnderlyingDividendPeriodBusinessCenterGrp/NoUnderlyingDividendPeriodBusinessCenters
UnderlyingDividendPeriodGrp,42862,NoUnderlyingDividendPeriods,GROUP,N,UnderlyingDividendPeriodGrp
UnderlyingDividendPeriodGrp,42863,UnderlyingDividendPeriodSequence,INT,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42864,UnderlyingDividendPeriodStartDateUnadjusted,LOCALMKTDATE,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42865,UnderlyingDividendPeriodEndDateUnadjusted,LOCALMKTDATE,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42866,UnderlyingDividendPeriodUnderlierRefID,STRING,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42867,UnderlyingDividendPeriodStrikePrice,PRICE,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42868,UnderlyingDividendPeriodBusinessDayConvention,INT,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42869,UnderlyingDividendPeriodValuationDateUnadjusted,LOCALMKTDATE,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42870,UnderlyingDividendPeriodValuationDateRelativeTo,INT,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42871,UnderlyingDividendPeriodValuationDateOffsetPeriod,INT,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42872,UnderlyingDividendPeriodValuationDateOffsetUnit,STRING,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42873,UnderlyingDividendPeriodValuationDateOffsetDayType,INT,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42874,UnderlyingDividendPeriodValuationDateAdjusted,LOCALMKTDATE,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42875,UnderlyingDividendPeriodPaymentDateUnadjusted,LOCALMKTDATE,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42876,UnderlyingDividendPeriodPaymentDateRelativeTo,INT,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42877,UnderlyingDividendPeriodPaymentDateOffsetPeriod,INT,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42878,UnderlyingDividendPeriodPaymentDateOffsetUnit,STRING,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42879,UnderlyingDividendPeriodPaymentDateOffsetDayType,INT,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42880,UnderlyingDividendPeriodPaymentDateAdjusted,LOCALMKTDATE,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingDividendPeriodGrp,42881,UnderlyingDividendPeriodXID,XID,N,UnderlyingDividendPeriodGrp/NoUnderlyingDividendPeriods
UnderlyingEvntGrp,1981,NoUnderlyingEvents,GROUP,N,UnderlyingEvntGrp
UnderlyingEvntGrp,1982,UnderlyingEventType,INT,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,1983,UnderlyingEventDate,LOCALMKTDATE,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,1984,UnderlyingEventTime,UTCTIMESTAMP,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,1985,UnderlyingEventTimeUnit,STRING,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,1986,UnderlyingEventTimePeriod,INT,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,2342,UnderlyingEventMonthYear,MONTHYEAR,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,1987,UnderlyingEventPx,PRICE,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,2071,UnderlyingEventText,STRING,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,2072,EncodedUnderlyingEventTextLen,LENGTH,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingEvntGrp,2073,EncodedUnderlyingEventText,DATA,N,UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingExtraordinaryEventGrp,42884,NoUnderlyingExtraordinaryEvents,GROUP,N,UnderlyingExtraordinaryEventGrp
UnderlyingExtraordinaryEventGrp,42885,UnderlyingExtraordinaryEventType,STRING,N,UnderlyingExtraordinaryEventGrp/NoUnderlyingExtraordinaryEvents
UnderlyingExtraordinaryEventGrp,42886,UnderlyingExtraordinaryEventValue,STRING,N,UnderlyingExtraordinaryEventGrp/NoUnderlyingExtraordinaryEvents
UnderlyingInstrument,311,UnderlyingSymbol,STRING,N,UnderlyingInstrument
UnderlyingInstrument,312,UnderlyingSymbolSfx,STRING,N,UnderlyingInstrument
UnderlyingInstrument,309,UnderlyingSecurityID,STRING,N,UnderlyingInstrument
UnderlyingInstrument,305,UnderlyingSecurityIDSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,457,NoUnderlyingSecurityAltID,GROUP,N,UnderlyingInstrument/UndSecAltIDGrp
UnderlyingInstrument,458,UnderlyingSecurityAltID,STRING,N,UnderlyingInstrument/UndSecAltIDGrp/NoUnderlyingSecurityAltID
UnderlyingInstrument,459,UnderlyingSecurityAltIDSource,STRING,N,UnderlyingInstrument/UndSecAltIDGrp/NoUnderlyingSecurityAltID
UnderlyingInstrument,2959,UnderlyingSymbolPositionNumber,INT,N,UnderlyingInstrument/UndSecAltIDGrp/NoUnderlyingSecurityAltID
UnderlyingInstrument,2874,UnderlyingID,STRING,N,UnderlyingInstrument
UnderlyingInstrument,462,UnderlyingProduct,INT,N,UnderlyingInstrument
UnderlyingInstrument,1874,UnderlyingSecurityXMLLen,LENGTH,N,UnderlyingInstrument/UnderlyingSecurityXML
UnderlyingInstrument,1875,UnderlyingSecurityXML,XMLDATA,N,UnderlyingInstrument/UnderlyingSecurityXML
UnderlyingInstrument,1876,UnderlyingSecurityXMLSchema,STRING,N,UnderlyingInstrument/UnderlyingSecurityXML
UnderlyingInstrument,463,UnderlyingCFICode,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2894,UnderlyingUPICode,STRING,N,UnderlyingInstrument
UnderlyingInstrument,310,UnderlyingSecurityType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,763,UnderlyingSecuritySubType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,313,UnderlyingMaturityMonthYear,MONTHYEAR,N,UnderlyingInstrument
UnderlyingInstrument,542,UnderlyingMaturityDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,1213,UnderlyingMaturityTime,TZTIMEONLY,N,UnderlyingInstrument
UnderlyingInstrument,1837,UnderlyingContractPriceRefMonth,MONTHYEAR,N,UnderlyingInstrument
UnderlyingInstrument,241,UnderlyingCouponPaymentDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,1453,UnderlyingRestructuringType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1454,UnderlyingSeniority,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2614,UnderlyingNotional,AMT,N,UnderlyingInstrument
UnderlyingInstrument,2615,UnderlyingNotionalCurrency,CURRENCY,N,UnderlyingInstrument
UnderlyingInstrument,2921,UnderlyingNotionalCurrencyCodeSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2616,UnderlyingNotionalDeterminationMethod,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2617,UnderlyingNotionalAdjustments,INT,N,UnderlyingInstrument
UnderlyingInstrument,2619,UnderlyingNotionalXIDRef,XIDREF,N,UnderlyingInstrument
UnderlyingInstrument,1455,UnderlyingNotionalPercentageOutstanding,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,1456,UnderlyingOriginalNotionalPercentageOutstanding,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,1459,UnderlyingAttachmentPoint,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,1460,UnderlyingDetachmentPoint,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,242,UnderlyingIssueDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,243,UnderlyingRepoCollateralSecurityType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,244,UnderlyingRepurchaseTerm,INT,N,UnderlyingInstrument
UnderlyingInstrument,245,UnderlyingRepurchaseRate,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,246,UnderlyingFactor,FLOAT,N,UnderlyingInstrument
UnderlyingInstrument,256,UnderlyingCreditRating,STRING,N,UnderlyingInstrument
UnderlyingInstrument,595,UnderlyingInstrRegistry,STRING,N,UnderlyingInstrument
UnderlyingInstrument,592,UnderlyingCountryOfIssue,COUNTRY,N,UnderlyingInstrument
UnderlyingInstrument,593,UnderlyingStateOrProvinceOfIssue,STRING,N,UnderlyingInstrument
UnderlyingInstrument,594,UnderlyingLocaleOfIssue,STRING,N,UnderlyingInstrument
UnderlyingInstrument,247,UnderlyingRedemptionDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,316,UnderlyingStrikePrice,PRICE,N,UnderlyingInstrument
UnderlyingInstrument,941,UnderlyingStrikeCurrency,CURRENCY,N,UnderlyingInstrument
UnderlyingInstrument,2917,UnderlyingStrikeCurrencyCodeSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,317,UnderlyingOptAttribute,CHAR,N,UnderlyingInstrument
UnderlyingInstrument,436,UnderlyingContractMultiplier,FLOAT,N,UnderlyingInstrument
UnderlyingInstrument,1437,UnderlyingContractMultiplierUnit,INT,N,UnderlyingInstrument
UnderlyingInstrument,2363,UnderlyingTradingUnitPeriodMultiplier,INT,N,UnderlyingInstrument
UnderlyingInstrument,1441,UnderlyingFlowScheduleType,INT,N,UnderlyingInstrument
UnderlyingInstrument,998,UnderlyingUnitOfMeasure,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1423,UnderlyingUnitOfMeasureQty,QTY,N,UnderlyingInstrument
UnderlyingInstrument,1718,UnderlyingUnitOfMeasureCurrency,CURRENCY,N,UnderlyingInstrument
UnderlyingInstrument,2918,UnderlyingUnitOfMeasureCurrencyCodeSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1424,UnderlyingPriceUnitOfMeasure,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1425,UnderlyingPriceUnitOfMeasureQty,QTY,N,UnderlyingInstrument
UnderlyingInstrument,1719,UnderlyingPriceUnitOfMeasureCurrency,CURRENCY,N,UnderlyingInstrument
UnderlyingInstrument,2919,UnderlyingPriceUnitOfMeasureCurrencyCodeSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1000,UnderlyingTimeUnit,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1419,UnderlyingExerciseStyle,INT,N,UnderlyingInstrument
UnderlyingInstrument,1526,UnderlyingPriceQuoteCurrency,CURRENCY,N,UnderlyingInstrument
UnderlyingInstrument,2920,UnderlyingPriceQuoteCurrencyCodeSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,435,UnderlyingCouponRate,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,308,UnderlyingSecurityExchange,EXCHANGE,N,UnderlyingInstrument
UnderlyingInstrument,306,UnderlyingIssuer,STRING,N,UnderlyingInstrument
UnderlyingInstrument,362,EncodedUnderlyingIssuerLen,LENGTH,N,UnderlyingInstrument
UnderlyingInstrument,363,EncodedUnderlyingIssuer,DATA,N,UnderlyingInstrument
UnderlyingInstrument,2742,UnderlyingFinancialInstrumentShortName,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2720,UnderlyingFinancialInstrumentFullName,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2721,EncodedUnderlyingFinancialInstrumentFullNameLen,LENGTH,N,UnderlyingInstrument
UnderlyingInstrument,2722,EncodedUnderlyingFinancialInstrumentFullName,DATA,N,UnderlyingInstrument
UnderlyingInstrument,2723,UnderlyingIndexCurveUnit,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2724,UnderlyingIndexCurvePeriod,INT,N,UnderlyingInstrument
UnderlyingInstrument,307,UnderlyingSecurityDesc,STRING,N,UnderlyingInstrument
UnderlyingInstrument,364,EncodedUnderlyingSecurityDescLen,LENGTH,N,UnderlyingInstrument
UnderlyingInstrument,365,EncodedUnderlyingSecurityDesc,DATA,N,UnderlyingInstrument
UnderlyingInstrument,877,UnderlyingCPProgram,INT,N,UnderlyingInstrument
UnderlyingInstrument,878,UnderlyingCPRegType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,972,UnderlyingAllocationPercent,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,318,UnderlyingCurrency,CURRENCY,N,UnderlyingInstrument
UnderlyingInstrument,2916,UnderlyingCurrencyCodeSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,879,UnderlyingQty,QTY,N,UnderlyingInstrument
UnderlyingInstrument,975,UnderlyingSettlementType,INT,N,UnderlyingInstrument
UnderlyingInstrument,973,UnderlyingCashAmount,AMT,N,UnderlyingInstrument
UnderlyingInstrument,974,UnderlyingCashType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,810,UnderlyingPx,PRICE,N,UnderlyingInstrument
UnderlyingInstrument,882,UnderlyingDirtyPrice,PRICE,N,UnderlyingInstrument
UnderlyingInstrument,883,UnderlyingEndPrice,PRICE,N,UnderlyingInstrument
UnderlyingInstrument,884,UnderlyingStartValue,AMT,N,UnderlyingInstrument
UnderlyingInstrument,885,UnderlyingCurrentValue,AMT,N,UnderlyingInstrument
UnderlyingInstrument,886,UnderlyingEndValue,AMT,N,UnderlyingInstrument
UnderlyingInstrument,2885,UnderlyingAccruedInterestAmt,AMT,N,UnderlyingInstrument
UnderlyingInstrument,2886,UnderlyingNumDaysInterest,INT,N,UnderlyingInstrument
UnderlyingInstrument,887,NoUnderlyingStips,GROUP,N,UnderlyingInstrument/UnderlyingStipulations
UnderlyingInstrument,888,UnderlyingStipType,STRING,N,UnderlyingInstrument/UnderlyingStipulations/NoUnderlyingStips
UnderlyingInstrument,889,UnderlyingStipValue,STRING,N,UnderlyingInstrument/UnderlyingStipulations/NoUnderlyingStips
UnderlyingInstrument,1044,UnderlyingAdjustedQuantity,QTY,N,UnderlyingInstrument
UnderlyingInstrument,1045,UnderlyingFXRate,FLOAT,N,UnderlyingInstrument
UnderlyingInstrument,1046,UnderlyingFXRateCalc,CHAR,N,UnderlyingInstrument
UnderlyingInstrument,1038,UnderlyingCapValue,AMT,N,UnderlyingInstrument
UnderlyingInstrument,1058,NoUndlyInstrumentParties,GROUP,N,UnderlyingInstrument/UndlyInstrumentParties
UnderlyingInstrument,1059,UnderlyingInstrumentPartyID,STRING,N,UnderlyingInstrument/UndlyInstrumentParties/NoUndlyInstrumentParties
UnderlyingInstrument,1060,UnderlyingInstrumentPartyIDSource,CHAR,N,UnderlyingInstrument/UndlyInstrumentParties/NoUndlyInstrumentParties
UnderlyingInstrument,1061,UnderlyingInstrumentPartyRole,INT,N,UnderlyingInstrument/UndlyInstrumentParties/NoUndlyInstrumentParties
UnderlyingInstrument,2391,UnderlyingInstrumentPartyRoleQualifier,INT,N,UnderlyingInstrument/UndlyInstrumentParties/NoUndlyInstrumentParties
UnderlyingInstrument,1039,UnderlyingSettlMethod,STRING,N,UnderlyingInstrument
UnderlyingInstrument,315,UnderlyingPutOrCall,INT,N,UnderlyingInstrument
UnderlyingInstrument,2683,UnderlyingInTheMoneyCondition,INT,N,UnderlyingInstrument
UnderlyingInstrument,2687,UnderlyingContraryInstructionEligibilityIndicator,BOOLEAN,N,UnderlyingInstrument
UnderlyingInstrument,1988,UnderlyingConstituentWeight,FLOAT,N,UnderlyingInstrument
UnderlyingInstrument,1989,UnderlyingCouponType,INT,N,UnderlyingInstrument
UnderlyingInstrument,1990,UnderlyingTotalIssuedAmount,AMT,N,UnderlyingInstrument
UnderlyingInstrument,1991,UnderlyingCouponFrequencyPeriod,INT,N,UnderlyingInstrument
UnderlyingInstrument,1992,UnderlyingCouponFrequencyUnit,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1993,UnderlyingCouponDayCount,INT,N,UnderlyingInstrument
UnderlyingInstrument,2881,UnderlyingCouponOtherDayCount,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1994,UnderlyingObligationID,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1995,UnderlyingObligationIDSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1996,UnderlyingEquityID,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1997,UnderlyingEquityIDSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2620,UnderlyingFutureID,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2621,UnderlyingFutureIDSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,1981,NoUnderlyingEvents,GROUP,N,UnderlyingInstrument/UnderlyingEvntGrp
UnderlyingInstrument,1982,UnderlyingEventType,INT,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,1983,UnderlyingEventDate,LOCALMKTDATE,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,1984,UnderlyingEventTime,UTCTIMESTAMP,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,1985,UnderlyingEventTimeUnit,STRING,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,1986,UnderlyingEventTimePeriod,INT,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,2342,UnderlyingEventMonthYear,MONTHYEAR,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,1987,UnderlyingEventPx,PRICE,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,2071,UnderlyingEventText,STRING,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,2072,EncodedUnderlyingEventTextLen,LENGTH,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,2073,EncodedUnderlyingEventText,DATA,N,UnderlyingInstrument/UnderlyingEvntGrp/NoUnderlyingEvents
UnderlyingInstrument,1998,UnderlyingLienSeniority,INT,N,UnderlyingInstrument
UnderlyingInstrument,1999,UnderlyingLoanFacility,INT,N,UnderlyingInstrument
UnderlyingInstrument,2000,UnderlyingReferenceEntityType,INT,N,UnderlyingInstrument
UnderlyingInstrument,2003,UnderlyingIndexSeries,INT,N,UnderlyingInstrument
UnderlyingInstrument,2004,UnderlyingIndexAnnexVersion,INT,N,UnderlyingInstrument
UnderlyingInstrument,2005,UnderlyingIndexAnnexDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,2006,UnderlyingIndexAnnexSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2284,UnderlyingSettlRateIndex,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2285,UnderlyingSettlRateIndexLocation,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2286,UnderlyingOptionExpirationDesc,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2287,EncodedUnderlyingOptionExpirationDescLen,LENGTH,N,UnderlyingInstrument
UnderlyingInstrument,2288,EncodedUnderlyingOptionExpirationDesc,DATA,N,UnderlyingInstrument
UnderlyingInstrument,2007,UnderlyingProductComplex,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2008,UnderlyingSecurityGroup,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2009,UnderlyingSettleOnOpenFlag,STRING,N,UnderlyingInstrument
UnderlyingInstrument,2010,UnderlyingAssignmentMethod,CHAR,N,UnderlyingInstrument
UnderlyingInstrument,2011,UnderlyingSecurityStatus,STRING,N,UnderlyingInstrument
